menu_id,r_id,f_id,price
mn821895,251252,fd42880,269
mn822552,166210,fd29,152.38
mn822552,166210,fd42880,152.38
mn822805,470118,fd29,220
mn822805,470118,fd42880,220
mn823277,443758,fd29,189
mn823277,443758,fd42880,189
mn824969,42057,fd29,139
mn824969,42057,fd42880,139
mn825256,42053,fd29,190
mn825256,42053,fd42880,190
mn826325,201115,fd29,170
mn826325,201115,fd42880,170
mn826434,354733,fd29,120
mn826434,354733,fd42880,120
mn827572,210742,fd29,200
mn827572,210742,fd42880,200
mn827868,536532,fd29,120
mn827868,536532,fd42880,120
mn829041,338765,fd29,200
mn829041,338765,fd42880,200
mn829253,389151,fd29,180
mn829253,389151,fd42880,180
mn829656,356251,fd29,210
mn829656,356251,fd42880,210
mn829908,146388,fd29,150
mn829908,146388,fd42880,150
mn830018,548501,fd29,90
mn830018,548501,fd42880,90
mn830179,1669,fd29,160
mn830179,1669,fd42880,160
mn830291,563523,fd29,110
mn830291,563523,fd42880,110
mn830393,390374,fd29,130
mn830393,390374,fd42880,130
mn830762,530877,fd29,140
mn830762,530877,fd42880,140
mn830899,550249,fd29,140
mn830899,550249,fd42880,140
mn831058,248312,fd29,250
mn831058,248312,fd42880,250
mn831597,382309,fd29,100
mn831597,382309,fd42880,100
mn831631,470521,fd29,180
mn831631,470521,fd42880,180
mn831845,48238,fd29,175
mn831845,48238,fd42880,175
mn832278,225457,fd29,160
mn832278,225457,fd42880,160
mn833003,169940,fd29,100
mn833003,169940,fd42880,100
mn833133,472832,fd29,160
mn833133,472832,fd42880,160
mn833284,530884,fd29,158
mn833284,530884,fd42880,158
mn833372,551203,fd29,120
mn833372,551203,fd42880,120
mn833809,349060,fd29,240
mn833809,349060,fd42880,240
mn834319,387576,fd29,245
mn834319,387576,fd42880,245
mn834461,550500,fd29,225
mn834461,550500,fd42880,225
mn835538,191390,fd29,330
mn835538,191390,fd42880,330
mn836131,492993,fd29,179
mn836131,492993,fd42880,179
mn836860,175907,fd29,219
mn836860,175907,fd42880,219
mn836928,175907,fd29,219
mn836928,175907,fd42880,219
mn837515,365351,fd29,160
mn837515,365351,fd42880,160
mn837742,303270,fd29,150
mn837742,303270,fd42880,150
mn837782,303270,fd29,150
mn837782,303270,fd42880,150
mn838395,549309,fd29,299
mn838395,549309,fd42880,299
mn838588,421310,fd29,189
mn838588,421310,fd42880,189
mn838708,536250,fd29,175
mn838708,536250,fd42880,175
mn838831,536251,fd29,185
mn838831,536251,fd42880,185
mn838999,393835,fd29,200
mn838999,393835,fd42880,200
mn839083,393835,fd29,200
mn839083,393835,fd42880,200
mn839144,568251,fd29,150
mn839144,568251,fd42880,150
mn839413,106927,fd29,160
mn839413,106927,fd42880,160
mn840481,464012,fd29,130
mn840481,464012,fd42880,130
mn840598,488464,fd29,220
mn840598,488464,fd42880,220
mn841140,492953,fd29,235
mn841140,492953,fd42880,235
mn841541,536237,fd29,185
mn841541,536237,fd42880,185
mn842060,406191,fd29,130
mn842060,406191,fd42880,130
mn842335,55158,fd29,140
mn842335,55158,fd42880,140
mn842499,626,fd29,140
mn842499,626,fd42880,140
mn842910,489765,fd29,130
mn842910,489765,fd42880,130
mn843152,275105,fd29,130
mn843152,275105,fd42880,130
mn843613,163740,fd29,170
mn843613,163740,fd42880,170
mn844321,566035,fd29,249
mn844321,566035,fd42880,249
mn844390,566035,fd29,249
mn844390,566035,fd42880,249
mn844740,393840,fd29,125
mn844740,393840,fd42880,125
mn845101,429004,fd29,189
mn845101,429004,fd42880,189
mn845919,467725,fd29,179
mn845919,467725,fd42880,179
mn846420,125203,fd29,210
mn846420,125203,fd42880,210
mn846536,425,fd29,210
mn846536,425,fd42880,210
mn846886,376061,fd29,140
mn846886,376061,fd42880,140
mn846955,244647,fd29,269
mn846955,244647,fd42880,269
mn847060,285114,fd29,259
mn847060,285114,fd42880,259
mn847316,316981,fd29,245
mn847316,316981,fd42880,245
mn847443,370785,fd29,200
mn847443,370785,fd42880,200
mn848025,328971,fd29,162
mn848025,328971,fd42880,162
mn849307,325435,fd29,245
mn849307,325435,fd42880,245
mn849752,393402,fd29,205
mn849752,393402,fd42880,205
mn849998,297353,fd29,175
mn849998,297353,fd42880,175
mn850142,211,fd29,180
mn850142,211,fd42880,180
mn850303,211,fd29,180
mn850303,211,fd42880,180
mn850809,219,fd29,277
mn850809,219,fd42880,277
mn851009,475530,fd29,150
mn851009,475530,fd42880,150
mn851501,516805,fd29,160
mn851501,516805,fd42880,160
mn851587,357357,fd29,120
mn851587,357357,fd42880,120
mn852076,437064,fd29,249
mn852076,437064,fd42880,249
mn852455,221780,fd29,200
mn852455,221780,fd42880,200
mn852581,192029,fd29,180
mn852581,192029,fd42880,180
mn853028,229,fd29,260
mn853028,229,fd42880,260
mn853437,349867,fd29,180
mn853437,349867,fd42880,180
mn853748,382537,fd29,189
mn853748,382537,fd42880,189
mn854558,237,fd29,260
mn854558,237,fd42880,260
mn854973,25222,fd29,275
mn854973,25222,fd42880,275
mn855169,304603,fd29,229
mn855169,304603,fd42880,229
mn855415,247972,fd29,239
mn855415,247972,fd42880,239
mn855582,324440,fd29,149
mn855582,324440,fd42880,149
mn856104,472495,fd29,299
mn856104,472495,fd42880,299
mn856184,347302,fd29,120
mn856184,347302,fd42880,120
mn856338,542545,fd29,180
mn856338,542545,fd42880,180
mn856812,152117,fd29,239
mn856812,152117,fd42880,239
mn856975,51543,fd29,195
mn856975,51543,fd42880,195
mn857227,51543,fd29,195
mn857227,51543,fd42880,195
mn857598,437034,fd29,160
mn857598,437034,fd42880,160
mn858226,52884,fd29,210
mn858226,52884,fd42880,210
mn858466,151036,fd29,219
mn858466,151036,fd42880,219
mn859677,47449,fd29,160
mn859677,47449,fd42880,160
mn860293,381383,fd29,209
mn860293,381383,fd42880,209
mn860368,381383,fd29,209
mn860368,381383,fd42880,209
mn860567,413253,fd29,120
mn860567,413253,fd42880,120
mn860758,473302,fd29,160
mn860758,473302,fd42880,160
mn860986,464805,fd29,230
mn860986,464805,fd42880,230
mn861123,551062,fd29,155
mn861123,551062,fd42880,155
mn861353,307050,fd29,219
mn861353,307050,fd42880,219
mn861424,307050,fd29,219
mn861424,307050,fd42880,219
mn861796,371381,fd29,180
mn861796,371381,fd42880,180
mn862702,52685,fd29,230
mn862702,52685,fd42880,230
mn863621,560157,fd29,269
mn863621,560157,fd42880,269
mn863874,537139,fd29,240
mn863874,537139,fd42880,240
mn864050,41313,fd29,165
mn864050,41313,fd42880,165
mn864673,28570,fd29,160
mn864673,28570,fd42880,160
mn865225,437891,fd29,199
mn865225,437891,fd42880,199
mn866910,158745,fd29,140
mn866910,158745,fd42880,140
mn867018,448568,fd29,139
mn867018,448568,fd42880,139
mn867039,448568,fd29,139
mn867039,448568,fd42880,139
mn867584,456391,fd29,200
mn867584,456391,fd42880,200
mn868211,519955,fd29,169
mn868211,519955,fd42880,169
mn869147,2611,fd29,199
mn869147,2611,fd42880,199
mn869264,574349,fd29,130
mn869264,574349,fd42880,130
mn869794,404760,fd29,300
mn869794,404760,fd42880,300
mn870725,250760,fd29,145
mn870725,250760,fd42880,145
mn871099,111667,fd29,220
mn871099,111667,fd42880,220
mn871698,18981,fd29,275
mn871698,18981,fd42880,275
mn872055,471526,fd29,170
mn872055,471526,fd42880,170
mn872166,415831,fd29,120
mn872166,415831,fd42880,120
mn872308,345726,fd29,240
mn872308,345726,fd42880,240
mn872797,61785,fd29,199
mn872797,61785,fd42880,199
mn872966,353300,fd29,160
mn872966,353300,fd42880,160
mn873427,506451,fd29,359
mn873427,506451,fd42880,359
mn873628,61790,fd29,219
mn873628,61790,fd42880,219
mn874337,87921,fd29,190
mn874337,87921,fd42880,190
mn874638,394070,fd29,174.15
mn874638,394070,fd42880,174.15
mn874824,14366,fd29,160
mn874824,14366,fd42880,160
mn874996,344853,fd29,175
mn874996,344853,fd42880,175
mn875739,537422,fd29,190
mn875739,537422,fd42880,190
mn875762,537422,fd29,190
mn875762,537422,fd42880,190
mn876218,421233,fd29,160
mn876218,421233,fd42880,160
mn876441,445412,fd29,200
mn876441,445412,fd42880,200
mn876596,501692,fd29,90
mn876596,501692,fd42880,90
mn876606,340595,fd29,125
mn876606,340595,fd42880,125
mn877066,399423,fd29,105
mn877066,399423,fd42880,105
mn877515,31698,fd29,199
mn877515,31698,fd42880,199
mn878345,1371,fd29,199
mn878345,1371,fd42880,199
mn878636,3306,fd29,110
mn878636,3306,fd42880,110
mn879342,527896,fd29,219
mn879342,527896,fd42880,219
mn879402,527896,fd29,219
mn879402,527896,fd42880,219
mn879564,526322,fd29,199
mn879564,526322,fd42880,199
mn879665,526322,fd29,209
mn879665,526322,fd42880,209
mn879889,252782,fd29,160
mn879889,252782,fd42880,160
mn880237,374178,fd29,210
mn880237,374178,fd42880,210
mn880931,418028,fd29,160
mn880931,418028,fd42880,160
mn881523,456784,fd29,160
mn881523,456784,fd42880,160
mn881780,113316,fd29,200
mn881780,113316,fd42880,200
mn882164,424945,fd29,110
mn882164,424945,fd42880,110
mn882374,537428,fd29,180
mn882374,537428,fd42880,180
mn882424,537428,fd29,180
mn882424,537428,fd42880,180
mn882917,40113,fd29,160
mn882917,40113,fd42880,160
mn883371,39368,fd29,195
mn883371,39368,fd42880,195
mn884384,242303,fd29,179
mn884384,242303,fd42880,179
mn884862,391321,fd29,319
mn884862,391321,fd42880,319
mn885135,117975,fd29,160
mn885135,117975,fd42880,160
mn886292,468711,fd29,100
mn886292,468711,fd42880,100
mn886478,112286,fd29,189
mn886478,112286,fd42880,189
mn886505,112286,fd29,189
mn886505,112286,fd42880,189
mn886987,456948,fd29,168
mn886987,456948,fd42880,168
mn887119,382862,fd29,190
mn887119,382862,fd42880,190
mn887160,353075,fd29,160
mn887160,353075,fd42880,160
mn887244,353075,fd29,160
mn887244,353075,fd42880,160
mn887384,56718,fd29,169
mn887384,56718,fd42880,169
mn887653,6404,fd29,130
mn887653,6404,fd42880,130
mn888174,57812,fd29,200
mn888174,57812,fd42880,200
mn888340,316888,fd29,245
mn888340,316888,fd42880,245
mn888473,478739,fd29,110
mn888473,478739,fd42880,110
mn889374,85292,fd29,160
mn889374,85292,fd42880,160
mn889647,391367,fd29,160
mn889647,391367,fd42880,160
mn889890,316863,fd29,245
mn889890,316863,fd42880,245
mn890119,312,fd29,220
mn890119,312,fd42880,220
mn890905,336463,fd29,162
mn890905,336463,fd42880,162
mn891242,450124,fd29,240
mn891242,450124,fd42880,240
mn891709,502768,fd29,120
mn891709,502768,fd42880,120
mn891945,559618,fd29,150
mn891945,559618,fd42880,150
mn892854,503851,fd29,179
mn892854,503851,fd42880,179
mn892905,578348,fd29,100
mn892905,578348,fd42880,100
mn893073,450146,fd29,230
mn893073,450146,fd42880,230
mn893591,163593,fd29,109
mn893591,163593,fd42880,109
mn893726,163593,fd29,109
mn893726,163593,fd42880,109
mn894581,327826,fd29,214.8
mn894581,327826,fd42880,214.8
mn896731,527034,fd29,180
mn896731,527034,fd42880,180
mn897121,371444,fd29,240
mn897121,371444,fd42880,240
mn899056,500833,fd29,219
mn899056,500833,fd42880,219
mn899203,429712,fd29,220
mn899203,429712,fd42880,220
mn899620,485632,fd29,145
mn899620,485632,fd42880,145
mn900006,415793,fd29,120
mn900006,415793,fd42880,120
mn900601,556873,fd29,210
mn900601,556873,fd42880,210
mn901029,492159,fd29,155
mn901029,492159,fd42880,155
mn901690,343489,fd29,162
mn901690,343489,fd42880,162
mn902440,506515,fd29,209
mn902440,506515,fd42880,209
mn902571,328099,fd29,225.5
mn902571,328099,fd42880,225.5
mn902740,467182,fd29,150
mn902740,467182,fd42880,150
mn903208,561133,fd29,70
mn903208,561133,fd42880,70
mn903385,8268,fd29,425
mn903385,8268,fd42880,425
mn903733,312743,fd29,259
mn903733,312743,fd42880,259
mn904051,31627,fd29,249
mn904051,31627,fd42880,249
mn904115,439700,fd29,185
mn904115,439700,fd42880,185
mn904224,439700,fd29,185
mn904224,439700,fd42880,185
mn904988,69345,fd29,140
mn904988,69345,fd42880,140
mn905570,528523,fd29,110
mn905570,528523,fd42880,110
mn905790,469583,fd29,199
mn905790,469583,fd42880,199
mn905969,415764,fd29,219
mn905969,415764,fd42880,219
mn906420,302923,fd29,260
mn906420,302923,fd42880,260
mn907193,115918,fd29,145
mn907193,115918,fd42880,145
mn907307,506559,fd29,245
mn907307,506559,fd42880,245
mn907428,362115,fd29,150
mn907428,362115,fd42880,150
mn908068,411583,fd29,209
mn908068,411583,fd42880,209
mn908147,168849,fd29,169
mn908147,168849,fd42880,169
mn909044,35186,fd29,220
mn909044,35186,fd42880,220
mn909284,166892,fd29,279
mn909284,166892,fd42880,279
mn910363,233090,fd29,150
mn910363,233090,fd42880,150
mn910507,321626,fd29,148
mn910507,321626,fd42880,148
mn911974,482982,fd29,190
mn911974,482982,fd42880,190
mn912688,229733,fd29,240
mn912688,229733,fd42880,240
mn912890,374394,fd29,140
mn912890,374394,fd42880,140
mn913747,484909,fd29,115
mn913747,484909,fd42880,115
mn914196,4979,fd29,279
mn914196,4979,fd42880,279
mn914865,560575,fd29,120
mn914865,560575,fd42880,120
mn915085,1360,fd29,210
mn915085,1360,fd42880,210
mn915244,122468,fd29,175
mn915244,122468,fd42880,175
mn915303,32780,fd29,280
mn915303,32780,fd42880,280
mn915399,32780,fd29,280
mn915399,32780,fd42880,280
mn916139,298650,fd29,280
mn916139,298650,fd42880,280
mn916878,466572,fd29,149
mn916878,466572,fd42880,149
mn918139,1151,fd29,275
mn918139,1151,fd42880,275
mn918548,431244,fd29,185
mn918548,431244,fd42880,185
mn918923,411752,fd29,265
mn918923,411752,fd42880,265
mn919165,295213,fd29,275
mn919165,295213,fd42880,275
mn920545,380645,fd29,215
mn920545,380645,fd42880,215
mn921289,278909,fd29,249
mn921289,278909,fd42880,249
mn921438,239014,fd29,264
mn921438,239014,fd42880,264
mn921656,430577,fd29,290
mn921656,430577,fd42880,290
mn921691,487467,fd29,120
mn921691,487467,fd42880,120
mn922112,151405,fd29,159
mn922112,151405,fd42880,159
mn922249,438180,fd29,229
mn922249,438180,fd42880,229
mn922631,438188,fd29,229
mn922631,438188,fd42880,229
mn922670,541084,fd29,69
mn922670,541084,fd42880,69
mn923949,153731,fd29,269
mn923949,153731,fd42880,269
mn924025,69905,fd29,195
mn924025,69905,fd42880,195
mn924127,69905,fd29,195
mn924127,69905,fd42880,195
mn924153,487445,fd29,120
mn924153,487445,fd42880,120
mn925358,47626,fd29,220
mn925358,47626,fd42880,220
mn925765,111168,fd29,250
mn925765,111168,fd42880,250
mn927704,534597,fd29,169
mn927704,534597,fd42880,169
mn927776,56500,fd29,150
mn927776,56500,fd42880,150
mn928178,20260,fd29,180
mn928178,20260,fd42880,180
mn928274,137444,fd29,95
mn928274,137444,fd42880,95
mn929070,442509,fd29,235
mn929070,442509,fd42880,235
mn930273,574,fd29,230
mn930273,574,fd42880,230
mn930561,359651,fd29,159
mn930561,359651,fd42880,159
mn930900,453665,fd29,165
mn930900,453665,fd42880,165
mn931121,302320,fd29,225
mn931121,302320,fd42880,225
mn931239,161426,fd29,305
mn931239,161426,fd42880,305
mn931779,69717,fd29,240
mn931779,69717,fd42880,240
mn932186,34996,fd29,150
mn932186,34996,fd42880,150
mn932334,487640,fd29,120
mn932334,487640,fd42880,120
mn932451,589,fd29,135
mn932451,589,fd42880,135
mn933172,328929,fd29,345
mn933172,328929,fd42880,345
mn933996,413283,fd29,200
mn933996,413283,fd42880,200
mn934278,416434,fd29,120
mn934278,416434,fd42880,120
mn935452,401276,fd29,280
mn935452,401276,fd42880,280
mn936138,360313,fd29,199
mn936138,360313,fd42880,199
mn936436,36450,fd29,235
mn936436,36450,fd42880,235
mn936662,544830,fd29,90
mn936662,544830,fd42880,90
mn936679,449360,fd29,90
mn936679,449360,fd42880,90
mn936881,26308,fd29,249
mn936881,26308,fd42880,249
mn937720,302650,fd29,300
mn937720,302650,fd42880,300
mn938022,408845,fd29,150
mn938022,408845,fd42880,150
mn938076,182073,fd29,139
mn938076,182073,fd42880,139
mn938344,346665,fd29,209
mn938344,346665,fd42880,209
mn938421,346665,fd29,209
mn938421,346665,fd42880,209
mn938540,36569,fd29,210
mn938540,36569,fd42880,210
mn938896,129598,fd29,205
mn938896,129598,fd42880,205
mn938951,371583,fd29,149
mn938951,371583,fd42880,149
mn940299,427304,fd29,160
mn940299,427304,fd42880,160
mn940987,521650,fd29,399
mn940987,521650,fd42880,399
mn941089,510664,fd29,180
mn941089,510664,fd42880,180
mn941250,409900,fd29,149
mn941250,409900,fd42880,149
mn941416,350560,fd29,199
mn941416,350560,fd42880,199
mn941654,350560,fd29,199
mn941654,350560,fd42880,199
mn941883,415577,fd29,185
mn941883,415577,fd42880,185
mn942112,91255,fd29,235
mn942112,91255,fd42880,235
mn942587,42528,fd29,240
mn942587,42528,fd42880,240
mn942906,402782,fd29,220
mn942906,402782,fd42880,220
mn944256,154359,fd29,179
mn944256,154359,fd42880,179
mn944756,473629,fd29,120
mn944756,473629,fd42880,120
mn946356,36175,fd29,240
mn946356,36175,fd42880,240
mn946582,334854,fd29,260
mn946582,334854,fd42880,260
mn947110,565761,fd29,150
mn947110,565761,fd42880,150
mn947355,108144,fd29,240
mn947355,108144,fd42880,240
mn947386,108144,fd29,240
mn947386,108144,fd42880,240
mn947416,108144,fd29,240
mn947416,108144,fd42880,240
mn948199,529799,fd29,130
mn948199,529799,fd42880,130
mn948236,235126,fd29,139
mn948236,235126,fd42880,139
mn948270,235126,fd29,139
mn948270,235126,fd42880,139
mn948406,419064,fd29,239
mn948406,419064,fd42880,239
mn950008,36143,fd29,150
mn950008,36143,fd42880,150
mn950117,448523,fd29,100
mn950117,448523,fd42880,100
mn950208,260437,fd29,239
mn950208,260437,fd42880,239
mn950418,186498,fd29,150
mn950418,186498,fd42880,150
mn950833,504271,fd29,149
mn950833,504271,fd42880,149
mn950977,334818,fd29,229
mn950977,334818,fd42880,229
mn951072,334816,fd29,229
mn951072,334816,fd42880,229
mn951262,333724,fd29,184
mn951262,333724,fd42880,184
mn951511,142492,fd29,169
mn951511,142492,fd42880,169
mn951820,472951,fd29,115
mn951820,472951,fd42880,115
mn953738,558341,fd29,170
mn953738,558341,fd42880,170
mn954677,258274,fd29,270
mn954677,258274,fd42880,270
mn954775,504998,fd29,245
mn954775,504998,fd42880,245
mn954847,326179,fd29,170
mn954847,326179,fd42880,170
mn954946,456314,fd29,120
mn954946,456314,fd42880,120
mn955055,352143,fd29,185
mn955055,352143,fd42880,185
mn955386,206515,fd29,199
mn955386,206515,fd42880,199
mn955422,391836,fd29,240
mn955422,391836,fd42880,240
mn955612,89589,fd29,220
mn955612,89589,fd42880,220
mn955776,16395,fd29,130
mn955776,16395,fd42880,130
mn956137,442121,fd29,205
mn956137,442121,fd42880,205
mn956167,442121,fd29,205
mn956167,442121,fd42880,205
mn956847,456652,fd29,120
mn956847,456652,fd42880,120
mn956989,515772,fd29,240
mn956989,515772,fd42880,240
mn957076,18460,fd29,150
mn957076,18460,fd42880,150
mn957505,393839,fd29,125
mn957505,393839,fd42880,125
mn958682,38160,fd29,230
mn958682,38160,fd42880,230
mn958736,2127,fd29,182
mn958736,2127,fd42880,182
mn959136,40111,fd29,199
mn959136,40111,fd42880,199
mn960275,442680,fd29,225
mn960275,442680,fd42880,225
mn960313,442680,fd29,225
mn960313,442680,fd42880,225
mn961106,511404,fd29,170
mn961106,511404,fd42880,170
mn961770,414,fd29,190
mn961770,414,fd42880,190
mn962250,8721,fd29,180
mn962250,8721,fd42880,180
mn962468,419579,fd29,80
mn962468,419579,fd42880,80
mn963145,285116,fd29,269
mn963145,285116,fd42880,269
mn963829,383732,fd29,245
mn963829,383732,fd42880,245
mn964152,361718,fd29,150
mn964152,361718,fd42880,150
mn964329,316871,fd29,245
mn964329,316871,fd42880,245
mn964719,476897,fd29,120
mn964719,476897,fd42880,120
mn965204,54691,fd29,189
mn965204,54691,fd42880,189
mn965276,370688,fd29,149
mn965276,370688,fd42880,149
mn965616,54692,fd29,199
mn965616,54692,fd42880,199
mn965735,88589,fd29,220
mn965735,88589,fd42880,220
mn966312,391594,fd29,135
mn966312,391594,fd42880,135
mn966449,316968,fd29,245
mn966449,316968,fd42880,245
mn967744,462571,fd29,195
mn967744,462571,fd42880,195
mn968216,425390,fd29,145
mn968216,425390,fd42880,145
mn968384,316832,fd29,245
mn968384,316832,fd42880,245
mn969549,325510,fd29,245
mn969549,325510,fd42880,245
mn970715,544790,fd29,179
mn970715,544790,fd42880,179
mn971332,508681,fd29,150
mn971332,508681,fd42880,150
mn971461,568814,fd29,170
mn971461,568814,fd42880,170
mn971576,393004,fd29,200
mn971576,393004,fd42880,200
mn971669,393004,fd29,200
mn971669,393004,fd42880,200
mn971991,551186,fd29,230
mn971991,551186,fd42880,230
mn972584,350209,fd29,240
mn972584,350209,fd42880,240
mn972731,219194,fd29,305
mn972731,219194,fd42880,305
mn973872,503242,fd29,165
mn973872,503242,fd42880,165
mn974417,211494,fd29,199
mn974417,211494,fd42880,199
mn975851,123832,fd29,180
mn975851,123832,fd42880,180
mn975982,123717,fd29,199
mn975982,123717,fd42880,199
mn976338,89185,fd29,220
mn976338,89185,fd42880,220
mn976441,210181,fd29,199
mn976441,210181,fd42880,199
mn976520,39563,fd29,148.5
mn976520,39563,fd42880,148.5
mn976578,461985,fd29,149
mn976578,461985,fd42880,149
mn976695,319489,fd29,245
mn976695,319489,fd42880,245
mn977204,250763,fd29,145
mn977204,250763,fd42880,145
mn977528,280050,fd29,249
mn977528,280050,fd42880,249
mn977583,180502,fd29,167
mn977583,180502,fd42880,167
mn977874,539002,fd29,120
mn977874,539002,fd42880,120
mn978729,246128,fd29,210
mn978729,246128,fd42880,210
mn978800,246128,fd29,210
mn978800,246128,fd42880,210
mn979127,505006,fd29,209
mn979127,505006,fd42880,209
mn980502,523375,fd29,120
mn980502,523375,fd42880,120
mn983096,522260,fd29,190
mn983096,522260,fd42880,190
mn983207,480520,fd29,110
mn983207,480520,fd42880,110
mn984228,193317,fd29,130
mn984228,193317,fd42880,130
mn984374,576923,fd29,130
mn984374,576923,fd42880,130
mn985932,378431,fd29,265
mn985932,378431,fd42880,265
mn986067,403701,fd29,160
mn986067,403701,fd42880,160
mn987375,470928,fd29,188
mn987375,470928,fd42880,188
mn988545,136764,fd29,170
mn988545,136764,fd42880,170
mn988712,377104,fd29,200
mn988712,377104,fd42880,200
mn988798,377104,fd29,200
mn988798,377104,fd42880,200
mn989251,254831,fd29,189
mn989251,254831,fd42880,189
mn989636,408768,fd29,220
mn989636,408768,fd42880,220
mn989942,469911,fd29,180
mn989942,469911,fd42880,180
mn990023,442678,fd29,225
mn990023,442678,fd42880,225
mn990059,442678,fd29,225
mn990059,442678,fd42880,225
mn990091,462292,fd29,70
mn990091,462292,fd42880,70
mn990546,454894,fd29,189
mn990546,454894,fd42880,189
mn991085,408757,fd29,125
mn991085,408757,fd42880,125
mn991321,317882,fd29,189
mn991321,317882,fd42880,189
mn991938,76410,fd29,350
mn991938,76410,fd42880,350
mn992358,644,fd29,259
mn992358,644,fd42880,259
mn993034,14837,fd29,195
mn993034,14837,fd42880,195
mn993751,426,fd29,210
mn993751,426,fd42880,210
mn994651,405051,fd29,255
mn994651,405051,fd42880,255
mn994813,466845,fd29,120
mn994813,466845,fd42880,120
mn995643,436,fd29,277
mn995643,436,fd42880,277
mn996387,413093,fd29,150
mn996387,413093,fd42880,150
mn996532,229244,fd29,209
mn996532,229244,fd42880,209
mn996761,514835,fd29,300
mn996761,514835,fd42880,300
mn997275,459063,fd29,150
mn997275,459063,fd42880,150
mn997480,477719,fd29,219
mn997480,477719,fd42880,219
mn998077,419413,fd29,170
mn998077,419413,fd42880,170
mn998141,316965,fd29,245
mn998141,316965,fd42880,245
mn998326,382536,fd29,189
mn998326,382536,fd42880,189
mn998560,30039,fd29,223
mn998560,30039,fd42880,223
mn999046,335579,fd29,100
mn999046,335579,fd42880,100
mn999265,83352,fd29,210
mn999265,83352,fd42880,210
mn999745,150397,fd29,259
mn999745,150397,fd42880,259
mn1000158,302661,fd29,225
mn1000158,302661,fd42880,225
mn1001206,316827,fd29,245
mn1001206,316827,fd42880,245
mn1001788,368165,fd29,229
mn1001788,368165,fd42880,229
mn1002016,5287,fd29,230
mn1002016,5287,fd42880,230
mn1003134,415484,fd29,300
mn1003134,415484,fd42880,300
mn1003217,325502,fd29,245
mn1003217,325502,fd42880,245
mn1003357,323582,fd29,155
mn1003357,323582,fd42880,155
mn1003758,460260,fd29,150
mn1003758,460260,fd42880,150
mn1003937,540362,fd29,70
mn1003937,540362,fd42880,70
mn1004139,534921,fd29,209
mn1004139,534921,fd42880,209
mn1004308,549174,fd29,170
mn1004308,549174,fd42880,170
mn1004333,549174,fd29,170
mn1004333,549174,fd42880,170
mn1005024,123818,fd29,190
mn1005024,123818,fd42880,190
mn1005063,561294,fd29,80
mn1005063,561294,fd42880,80
mn1005770,511844,fd29,140
mn1005770,511844,fd42880,140
mn1006218,374645,fd29,90
mn1006218,374645,fd42880,90
mn1006410,553484,fd29,140
mn1006410,553484,fd42880,140
mn1006847,297,fd29,360
mn1006847,297,fd42880,360
mn1007131,556503,fd29,162
mn1007131,556503,fd42880,162
mn1007228,534719,fd29,209
mn1007228,534719,fd42880,209
mn1007684,66603,fd29,200
mn1007684,66603,fd42880,200
mn1007859,66603,fd29,200
mn1007859,66603,fd42880,200
mn1008101,429848,fd29,120
mn1008101,429848,fd42880,120
mn1008385,55717,fd29,165
mn1008385,55717,fd42880,165
mn1009741,355915,fd29,180
mn1009741,355915,fd42880,180
mn1009765,355915,fd29,180
mn1009765,355915,fd42880,180
mn1010831,527108,fd29,140
mn1010831,527108,fd42880,140
mn1010866,446109,fd29,120
mn1010866,446109,fd42880,120
mn1010908,145655,fd29,140
mn1010908,145655,fd42880,140
mn1011017,505773,fd29,110
mn1011017,505773,fd42880,110
mn1011119,414301,fd29,255
mn1011119,414301,fd42880,255
mn1011210,436793,fd29,130
mn1011210,436793,fd42880,130
mn1011890,452816,fd29,150
mn1011890,452816,fd42880,150
mn1012392,234011,fd29,170
mn1012392,234011,fd42880,170
mn1012949,345500,fd29,240
mn1012949,345500,fd42880,240
mn1013297,131443,fd29,165
mn1013297,131443,fd42880,165
mn1013379,543611,fd29,179
mn1013379,543611,fd42880,179
mn1013884,151047,fd29,219
mn1013884,151047,fd42880,219
mn1013978,151043,fd29,219
mn1013978,151043,fd42880,219
mn1014120,463906,fd29,130
mn1014120,463906,fd42880,130
mn1014990,131454,fd29,165
mn1014990,131454,fd42880,165
mn1015940,239712,fd29,140
mn1015940,239712,fd42880,140
mn1016360,107398,fd29,150
mn1016360,107398,fd42880,150
mn1017265,400370,fd29,199
mn1017265,400370,fd42880,199
mn1017629,36136,fd29,150
mn1017629,36136,fd42880,150
mn1018367,17166,fd29,145
mn1018367,17166,fd42880,145
mn1018493,294144,fd29,219
mn1018493,294144,fd42880,219
mn1019366,527860,fd29,150
mn1019366,527860,fd42880,150
mn1019766,377682,fd29,109
mn1019766,377682,fd42880,109
mn1020016,376332,fd29,135
mn1020016,376332,fd42880,135
mn1020873,328222,fd29,213
mn1020873,328222,fd42880,213
mn1020932,342998,fd29,230
mn1020932,342998,fd42880,230
mn1021400,43416,fd29,148
mn1021400,43416,fd42880,148
mn1021621,230991,fd29,159
mn1021621,230991,fd42880,159
mn1022879,148605,fd29,100
mn1022879,148605,fd42880,100
mn1023089,442107,fd29,205
mn1023089,442107,fd42880,205
mn1023119,442107,fd29,205
mn1023119,442107,fd42880,205
mn1023666,5770,fd29,250
mn1023666,5770,fd42880,250
mn1023786,5770,fd29,250
mn1023786,5770,fd42880,250
mn1024284,458906,fd29,90
